
Host: node35.bme.utexas.edu

Timers On : Mon Oct  5 15:26:23 2020
Timers Off: Mon Oct  5 15:26:47 2020

Wall Time:       24.38 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Host: node35.bme.utexas.edu

Timers On : Mon Oct  5 15:29:48 2020
Timers Off: Mon Oct  5 15:30:11 2020

Wall Time:       23.39 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      5.983u      0.333s      0.473w      6 calls
JK: (A|mn)                          :      1.800u      0.017s      0.134w      6 calls
JK: (A|Q)^-1/2                      :     15.083u      0.917s      1.201w      6 calls
JK: (Q|mn)                          :      0.117u      0.033s      0.012w      6 calls
JK: (A|mn)^L                        :      0.683u      0.000s      0.052w      6 calls
JK: (A|Q)^-1                        :     14.983u      0.933s      1.193w      6 calls
JK: (Q|mn)^L                        :      0.083u      0.000s      0.007w      6 calls
JK: (A|mn)^R                        :      0.767u      0.000s      0.057w      6 calls
HF: Form core H                     :      1.800u      0.167s      0.166w      6 calls
HF: Form S/X                        :      0.083u      0.000s      0.005w      6 calls
HF: Guess                           :     19.617u      1.133s      1.633w      6 calls
SAD Guess                           :     19.250u      1.100s      1.603w      2 calls
HF: Form G                          :     51.450u      1.067s      3.932w     57 calls
RV: Form V                          :     48.483u      0.783s      3.693w     57 calls
Properties                          :      6.391p                          67254 calls
Functional                          :     20.287p                          67254 calls
V_xc                                :      5.582p                          60853 calls
JK: D                               :      0.033u      0.000s      0.002w     57 calls
JK: USO2AO                          :      0.000u      0.017s      0.001w     57 calls
JK: JK                              :      2.717u      0.267s      0.223w     57 calls
JK: J                               :      0.250u      0.033s      0.022w     57 calls
JK: J1                              :      0.100u      0.033s      0.011w     57 calls
JK: J2                              :      0.150u      0.000s      0.009w     57 calls
JK: K                               :      0.617u      0.033s      0.048w     57 calls
JK: K1                              :      0.350u      0.017s      0.027w     57 calls
JK: K2                              :      0.200u      0.017s      0.019w     57 calls
JK: wK                              :      1.467u      0.167s      0.120w    114 calls
JK: wK1                             :      1.083u      0.167s      0.091w    228 calls
JK: wK2                             :      0.300u      0.000s      0.024w    114 calls
JK: AO2USO                          :      0.017u      0.000s      0.001w     57 calls
HF: Form F                          :      0.017u      0.000s      0.002w     57 calls
HF: Form D                          :      0.000u      0.000s      0.002w     57 calls
HF: DIIS                            :      1.133u      0.067s      0.096w     55 calls
DIISManager::add_entry              :      0.500u      0.017s      0.043w     51 calls
DIISManager::extrapolate            :      0.167u      0.017s      0.016w     51 calls
bMatrix setup                       :      0.050u      0.000s      0.005w     51 calls
bMatrix pseudoinverse               :      0.050u      0.000s      0.005w     51 calls
New vector                          :      0.033u      0.000s      0.003w     51 calls
HF: Form C                          :      0.317u      0.017s      0.026w     55 calls
Grad: V T Perturb                   :     15.850u      1.800s      1.330w      6 calls
Grad: S                             :      0.033u      0.000s      0.003w      6 calls
Grad: JK                            :     65.817u      3.883s      5.481w      6 calls
JKGrad: Amn                         :     12.183u      0.667s      1.156w      6 calls
JKGrad: Awmn                        :      2.300u      0.100s      0.179w      6 calls
JKGrad: AB                          :     15.067u      1.050s      1.210w      6 calls
JKGrad: UV                          :      0.150u      0.000s      0.011w      6 calls
JKGrad: ABx                         :     13.717u      0.833s      1.090w      6 calls
JKGrad: Amnx                        :     17.617u      0.933s      1.436w      6 calls
Grad: XC                            :      8.467u      0.117s      0.644w      6 calls
V_xc gradient                       :      1.324p                           6401 calls

--------------------------------------------------------------------------------------
V: Grid                             :      5.983u      0.333s      0.473w      6 calls
JK: (A|mn)                          :      1.800u      0.017s      0.134w      6 calls
JK: (A|Q)^-1/2                      :     15.083u      0.917s      1.201w      6 calls
JK: (Q|mn)                          :      0.117u      0.033s      0.012w      6 calls
JK: (A|mn)^L                        :      0.683u      0.000s      0.052w      6 calls
JK: (A|Q)^-1                        :     14.983u      0.933s      1.193w      6 calls
JK: (Q|mn)^L                        :      0.083u      0.000s      0.007w      6 calls
JK: (A|mn)^R                        :      0.767u      0.000s      0.057w      6 calls
HF: Form core H                     :      1.800u      0.167s      0.166w      6 calls
HF: Form S/X                        :      0.083u      0.000s      0.005w      6 calls
HF: Guess                           :     19.617u      1.133s      1.633w      6 calls
| SAD Guess                         :     19.250u      1.100s      1.603w      2 calls
HF: Form G                          :     51.450u      1.067s      3.932w     57 calls
| RV: Form V                        :     48.483u      0.783s      3.693w     57 calls
| | Properties                      :      4.863p                          60853 calls
| | Functional                      :     18.382p                          60853 calls
| | V_xc                            :      5.582p                          60853 calls
| JK: D                             :      0.033u      0.000s      0.002w     57 calls
| JK: USO2AO                        :      0.000u      0.017s      0.001w     57 calls
| JK: JK                            :      2.717u      0.267s      0.223w     57 calls
| | JK: J                           :      0.250u      0.033s      0.022w     57 calls
| | | JK: J1                        :      0.100u      0.033s      0.011w     57 calls
| | | JK: J2                        :      0.150u      0.000s      0.009w     57 calls
| | JK: K                           :      0.617u      0.033s      0.048w     57 calls
| | | JK: K1                        :      0.350u      0.017s      0.027w     57 calls
| | | JK: K2                        :      0.200u      0.017s      0.019w     57 calls
| | JK: wK                          :      1.467u      0.167s      0.120w    114 calls
| | | JK: wK1                       :      1.083u      0.167s      0.091w    228 calls
| | | JK: wK2                       :      0.300u      0.000s      0.024w    114 calls
| JK: AO2USO                        :      0.017u      0.000s      0.001w     57 calls
HF: Form F                          :      0.017u      0.000s      0.002w     57 calls
HF: Form D                          :      0.000u      0.000s      0.002w     57 calls
HF: DIIS                            :      1.133u      0.067s      0.096w     55 calls
| DIISManager::add_entry            :      0.500u      0.017s      0.043w     51 calls
| DIISManager::extrapolate          :      0.167u      0.017s      0.016w     51 calls
| | bMatrix setup                   :      0.050u      0.000s      0.005w     51 calls
